publisher_id,publisher_name,size,view_rate,view_measurement_rate
1000500,finanzen.net,320x855,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,411x813,"0,000000000000000000","0,000000000000000000"
1576400,motorsport-total.com,1000x1000,"0,854368932038834951","0,616766467065868263"
1000500,finanzen.net,320x657,"0,000000000000000000","0,000000000000000000"
1000494,bild.de,970x250,"0,328150959610426812","0,386867987255852611"
1000500,finanzen.net,320x160,"0,477396261434442529","0,087417571592476271"
1000500,finanzen.net,411x881,"0,000000000000000000","0,000000000000000000"
1576399,formel1.de,120x600,"0,729934924078091106","0,942258559018906490"
1000500,finanzen.net,376x732,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,424x839,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,400x808,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,686x1102,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,320x826,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,320x706,"0,000000000000000000","0,000000000000000000"
1429272,motorsport.com,300x300,"0,608695652173913043","0,359375000000000000"
1000500,finanzen.net,320x687,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,393x768,"0,000000000000000000","0,000000000000000000"
1000517,rollingstone.de,9x9,"0,387344321931347569","0,865706700675403095"
1000500,finanzen.net,424x811,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,360x746,"0,000000000000000000","0,000000000000000000"
1000523,stylebook.de,728x90,"0,145874850538062973","0,977024922118380062"
1000494,bild.de,1280x720,"0,786476868327402135","0,985964912280701754"
1000527,travelbook.de,320x480,"0,594196222938737909","0,963604083444296494"
1000500,finanzen.net,1024x592,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,353x720,"0,000000000000000000","0,000000000000000000"
1000533,welt.de,250x250,"0,274611398963730570","0,992287917737789203"
1000500,finanzen.net,432x871,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,484x920,"0,000000000000000000","0,000000000000000000"
1576400,motorsport-total.com,728x600,"0,392156862745098039","0,525773195876288660"
1000500,finanzen.net,375x736,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,375x796,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,384x765,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,462x919,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,376x791,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,376x833,"0,000000000000000000","0,000000000000000000"
1000497,businessinsider.de,0x0,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,393x826,"0,000000000000000000","0,000000000000000000"
1576402,clever-tanken.de,320x75,"0,421052631578947368","0,000378162132038294"
1000500,finanzen.net,432x892,"0,000000000000000000","0,000000000000000000"
1000533,welt.de,320x480,"0,313869360453211385","0,938459813922206031"
1000530,wieistmeineip.de,320x75,"0,200000000000000000","0,002695417789757412"
1000500,finanzen.net,384x806,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,320x659,"0,000000000000000000","0,000000000000000000"
1000499,computerbild.de,320x50,"0,373256016742239275","0,432579236724724876"
1000500,finanzen.net,393x782,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,384x753,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,427x758,"0,000000000000000000","0,000000000000000000"
1000494,bild.de,300x150,"0,519230769230769231","0,000388077078078123"
1000500,finanzen.net,360x640,"0,000000000000000000","0,000000000000000000"
1000517,rollingstone.de,800x250,"0,356862745098039216","0,178446466060181945"
1080426,fitbook.de,320x80,"0,684210526315789474","0,013808139534883721"
1000500,finanzen.net,320x643,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,384x827,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,713x360,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,320x536,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,1493x886,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,384x818,"0,000000000000000000","0,000000000000000000"
1000500,finanzen.net,320x618,"0,000000000000000000","0,000000000000000000"
